,title,price,link
136,"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 16"" (40.6cm) WUXGA+ IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Cloud Grey/1.89Kg), 83BG000PIN  ","58,490",https://amazon.in//Lenovo-IdeaPad-12450H-Backlit-83BG000PIN/dp/B0CFF42RJ6/ref=sr_1_128?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.yUa2Dypm5Detmlff29aMKl0aLyfEclIcXqMuoSX2sAWnfRn6-_4g-Ii-uyzRnvndhHtSBJ4ZBMK1d2BelVdnfaaLJ5WptL0l-euYR-LsAu1Mm-hzThJ3OufQI8mscg2PVHY6qonUshMZW0PW3pT4nG5naFsDJqauAicv4HeSDqASCv8T_MjVdFt6ihxSU9UTdffyEYq9ekSslRn6C-RwgB5v9RkuazAd4RSXsLlkF_g.AkofRzGDTXCdCfVTOmdgOmG-j4IdbLExCJ3uyUtyfZE&dib_tag=se&keywords=laptop&qid=1721466765&sprefix=laptop%2Caps%2C672&sr=8-128
137,"Acer Nitro V Gaming Laptop 13th Gen Intel Core i5-13420H with RTX 3050 Graphics 6 GB VRAM, 144Hz Display (16 GB DDR5/ 1 TB SSD/Windows 11 Home/Wi-Fi 6),15.6""(39.6cms) FHD ANV15-51  ","68,990",https://amazon.in//Acer-i5-13420H-Graphics-Display-ANV15-51/dp/B0CQP3H49P/ref=sr_1_121?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.yUa2Dypm5Detmlff29aMKl0aLyfEclIcXqMuoSX2sAWnfRn6-_4g-Ii-uyzRnvndhHtSBJ4ZBMK1d2BelVdnfaaLJ5WptL0l-euYR-LsAu1Mm-hzThJ3OufQI8mscg2PVHY6qonUshMZW0PW3pT4nG5naFsDJqauAicv4HeSDqASCv8T_MjVdFt6ihxSU9UTdffyEYq9ekSslRn6C-RwgB5v9RkuazAd4RSXsLlkF_g.AkofRzGDTXCdCfVTOmdgOmG-j4IdbLExCJ3uyUtyfZE&dib_tag=se&keywords=laptop&qid=1721466765&sprefix=laptop%2Caps%2C672&sr=8-121
138,"Dell 14 Thin & Light Laptop, AMD Ryzen R5-5500U/ 8GB DDR4 2400 MHz/ 512GB/ 14.0"" (35.56cm) FHD Display + Comfort View/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Carbon Black/ 1.48kg  ","34,990",https://amazon.in//Dell-R5-5500U-35-56cm-Spill-Resistant-Keyboard/dp/B0CLH81BGH/ref=sr_1_36?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.WGngg0Q9S29qZGdQMxbpoCC9HSx0PhvXj5y40QyK7difK3q0BdDfBG-TBNh0Xya1_w9bWbbMCZIFVRqNiRqaCa9-6_x-HUnEkWjMGNJ6pU4mtXt9G5qNyeVZmjATKtjOVBSAvQ10t-iXJfglMqRqvpBWq1DBYX4mjeczgpL5ky-HZSpD6s_gYRWfsYEcrBC1jaCDrO12M64K349cj9OS6D_P4tpT1zZ-ADxP2NHfdYI.r6NCDKHkUe3yL0Xfn80i2ADMobpY0p7Vk-N6ebBPQtM&dib_tag=se&keywords=laptop&qid=1721466675&sprefix=laptop%2Caps%2C672&sr=8-36
139,"ASUS Vivobook 15 (2023), Intel Core i5-1335U 13th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB/512GB/Win11/Office 2021/Fingerprint/Silver/1.7 kg), X1504VA-NJ544WS  ","54,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNDQ0MjQ2MTIxMDEyMDE6MTcyMTQ2Njc0MjpzcF9hdGZfbmV4dDozMDAyMzAwMTUwNzY5MzI6OjA6Og&url=%2FASUS-Vivobook-i5-1335U-Fingerprint-X1504VA-NJ544WS%2Fdp%2FB0C5N2M1PR%2Fref%3Dsr_1_81_sspa%3Fcrid%3D26NOS6C3R7BBS%26dib%3DeyJ2IjoiMSJ9.10wfjLgQzHkS87UtL-8Q11FNjuzBjjJR8Q5cz5R85-B5booU-muzwW_NQwnnvHWWBjy-SM-5FKb39ImnGf9Z1QFk7jEpluzTUiaHQOJwAsRpWrIXOT8NIbgufm9SO1svq51V5u0sRe_U5oXgV-H5FZPw5SiV4uY4gwVtCka6h6at6g52qecWQLa_gcHl2Ux6gDA-geUPZZbQjITWmHA1xFBiwjO9sM789XkgQK0cxT4.BT7RgFCT1sxUlB23PL0z4Z7wkdp8mGbnXFioJsu5GnY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721466742%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
140,"ASUS Vivobook S 15 OLED (2023), Intel Core EVO i9-13900H 13th Gen, 15.6"" (39.62 cm) 2.8K 120Hz OLED, Thin & Light Laptop (16GB/1TB SSD/Iris Xe/Win 11/Office 2021/75WHr/Silver/1.7 kg) S5504VA-MA953WS  ","99,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNzc3ODMzMzkyOTE0MjAxOjE3MjE0NjY3MDg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI1MTI3ODM3NTAzMjo6Mjo6&url=%2FASUS-Vivobook-i9-13900H-Laptop-S5504VA-MA953WS%2Fdp%2FB0C1GG71Y6%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%253Aamzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26crid%3D26NOS6C3R7BBS%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.zXBLpUb1MCPHt09CJ8YNFJnC56YQf3GOPydkwiVF8LHJ7VynUlojJ5DEor1s1cn5eF1y05zkb2ObC7zCbW05Cw.9B5tnoweOp235Eb3xPkBTeG8XXY9c39PKVu76LHNPEA%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0C1GG71Y6%26pd_rd_r%3Dab3e6063-2239-4a51-bbde-fb443985ba2b%26pd_rd_w%3Dkybbz%26pd_rd_wg%3DbevOr%26pf_rd_p%3Dfc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26pf_rd_r%3DJJ6BFN2P0T0J4AV8XB7J%26qid%3D1721466708%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D1-51-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
141,"HP Laptop 15s, 12th Gen Intel Core i5-1235U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, Backlit KB,MSO,Thin & Light, Dual speakers (Win 11, Silver, 1.69 kg), fq5330TU  ","49,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMzMzNjE0MjEzMjIyMDE6MTcyMTQ2Njc0MjpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMjUwODMxNDk0MzMyOjozOjo&url=%2FHP-i5-1235U-15-6-inch-graphics-speakers%2Fdp%2FB0CTKHTNWL%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%253Aamzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26crid%3D26NOS6C3R7BBS%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.IP0yfu6dqsfdBNT79xdLxBr9YWQMi59TbxQGpIgdZ1_RDajEPO7Gbj3LdJVfrTI-RU1NbjspC-iGwRlFw8haig.8GjXJXd5SVKmZSj192uvPgXtbS42hotsLl_eBmb3quY%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CTKHTNWL%26pd_rd_r%3D13f8c6bf-3c5a-4684-aca0-9efcaa939c6c%26pd_rd_w%3DkAqe0%26pd_rd_wg%3DhXJso%26pf_rd_p%3Dfc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26pf_rd_r%3D6G205HQB101RNHY9NG1D%26qid%3D1721466742%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D1-84-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
142,"ASUS TUF F17 Gaming Laptop, Intel Core i5-11400H 11th Gen, 17.3-inch (43.94 cm) 144Hz, (8GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), ‎FX706HF-HX018W  ","49,990",https://amazon.in//ASUS-i5-11400H-17-3-inch-GeForce-FX706HF-HX018W/dp/B0C27VNNWH/ref=sr_1_100?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.10wfjLgQzHkS87UtL-8Q11FNjuzBjjJR8Q5cz5R85-B5booU-muzwW_NQwnnvHWWBjy-SM-5FKb39ImnGf9Z1QFk7jEpluzTUiaHQOJwAsRpWrIXOT8NIbgufm9SO1svq51V5u0sRe_U5oXgV-H5FZPw5SiV4uY4gwVtCka6h6at6g52qecWQLa_gcHl2Ux6gDA-geUPZZbQjITWmHA1xFBiwjO9sM789XkgQK0cxT4.BT7RgFCT1sxUlB23PL0z4Z7wkdp8mGbnXFioJsu5GnY&dib_tag=se&keywords=laptop&qid=1721466742&sprefix=laptop%2Caps%2C672&sr=8-100
143,"MSI Thin 15, Intel Core i5-12450H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR 4GB /Cosmos Gray/1.86Kg), B12UCX-1695IN  ","49,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNDQ0MjQ2MTIxMDEyMDE6MTcyMTQ2Njc0MjpzcF9tdGY6MzAwMjUxMDc4NDM3MDMyOjowOjo&url=%2FMSI-i5-12450H-Windows-GeForce-B12UCX-1695IN%2Fdp%2FB0CV9S9VTD%2Fref%3Dsr_1_92_sspa%3Fcrid%3D26NOS6C3R7BBS%26dib%3DeyJ2IjoiMSJ9.10wfjLgQzHkS87UtL-8Q11FNjuzBjjJR8Q5cz5R85-B5booU-muzwW_NQwnnvHWWBjy-SM-5FKb39ImnGf9Z1QFk7jEpluzTUiaHQOJwAsRpWrIXOT8NIbgufm9SO1svq51V5u0sRe_U5oXgV-H5FZPw5SiV4uY4gwVtCka6h6at6g52qecWQLa_gcHl2Ux6gDA-geUPZZbQjITWmHA1xFBiwjO9sM789XkgQK0cxT4.BT7RgFCT1sxUlB23PL0z4Z7wkdp8mGbnXFioJsu5GnY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721466742%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
144,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB/512GB/Win11/Office 2021/Silver/1.7 kg), X1502ZA-EJ544WS  ","50,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NTg5NzM2OTE5MTE3MjAxOjE3MjE0NjY3MjI6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDA2NzM3NTM0NTQzMjo6MTo6&url=%2FASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ544WS%2Fdp%2FB0CHYS9CXV%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%253Aamzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26crid%3D26NOS6C3R7BBS%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.1dbNVGsU6bJXGLPePlpjsZEV1gLiRJMuorzfFndGCAD9otiGmyx9Dd0dKNxNRE4Uhql-yQYKjgVOMOkAEECF_w.8YgNCP5nVNhIGvgDvKz7nmxC74Xy4EnRTunwUcnquqw%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CHYS9CXV%26pd_rd_r%3D639088f8-d9ff-45d8-8549-e12603f4a002%26pd_rd_w%3D25Kqk%26pd_rd_wg%3D0xRCW%26pf_rd_p%3Dfc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26pf_rd_r%3D29Y14WH9MPR87RB5SMAX%26qid%3D1721466722%26sbo%3D9ZOMT9Jm0JH%252Ft%252BWi68iDSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D1-66-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
145,"Lenovo [Smartchoice] LOQ 12th Gen Intel Core i5-12450HX /39.6cm/ 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/ RTX 3050 6GB Graphics/100% sRGB/MSO 21/3 Mon Game Pass/Grey/2.4Kg), 83GS003UIN  ","65,980",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MTkxMzUzNzQ2MDYzMjAxOjE3MjE0NjY2NTg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDE2NzA4OTQ1OTMzMjo6MTo6&url=%2FLenovo-Smartchoice-i5-12450HX-Graphics-83GS003UIN%2Fdp%2FB0CX8XPKWJ%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26crid%3D26NOS6C3R7BBS%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.Uu6pkOyTr7k_1kjh_1DLkOXcSOCO1mZVEo49nskJbgCFmUl8kpveMq0yP752ZZdKlL7_tD3Pk1qr_YoTG2dADA.eJYS6MewjLJXulXb90kpW-0jSeN9wl-Ktk4d6dM2mDA%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CX8XPKWJ%26pd_rd_r%3D0e5565e9-a538-465c-833c-b69ac17e37bd%26pd_rd_w%3DX6AmP%26pd_rd_wg%3DgE2ao%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3DW1J7JXJV58R6026969MT%26qid%3D1721466658%26sbo%3D9ZOMT9Jm0JH%252Ft%252BWi68iDSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D1-2-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
146,"ZEBRONICS PRO Series Z NBC 3S, Intel Core 12th Gen i3 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Blue, 1.76 Kg  ","24,990",https://amazon.in//ZEBRONICS-Processor-15-6-Inch-Display-Battery/dp/B0CJJCT1PT/ref=sr_1_67?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.4XiDgclxlJaISSIF003l-nvIL9DdURwGBvT7CWuWl9HP3aPs3-6f9OCNtg92ortN11N7-oHNvxaYzTdblICtxoIzwYySFQxaWxchG3KLEYKbkUtLmSa0nTwAW4TJYMv_Uat0TILagmi5-0shxns63mvpxVTZEVMVT-p-8cmJE964z8I_UAY6zzDUn_GOEGyPpMkV-RGs_WPHynaD-oP_K5fE5kO1WLeQhL6WhsR0PVM.Yaj__rkUmVwmwhvPLvc8c11N144ZklT91SpElBNn3hA&dib_tag=se&keywords=laptop&qid=1721466708&sprefix=laptop%2Caps%2C672&sr=8-67
147,"Acer ALG 12th Gen Intel Core i5 Gaming Laptop (16GB RAM/512GB SSD/4GB RTX 2050 Graphics/60Hz/Win11Home/Wifi 6) AL15G-52, 39.62cm (15.6 inch) FHD Display, Premium Metal Body, Steel Gray, 1.99KG  ","51,999",https://amazon.in//Acer-Graphics-Win11Home-AL15G-52-39-62cm/dp/B0D32SKB4C/ref=sr_1_117?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.yUa2Dypm5Detmlff29aMKl0aLyfEclIcXqMuoSX2sAWnfRn6-_4g-Ii-uyzRnvndhHtSBJ4ZBMK1d2BelVdnfaaLJ5WptL0l-euYR-LsAu1Mm-hzThJ3OufQI8mscg2PVHY6qonUshMZW0PW3pT4nG5naFsDJqauAicv4HeSDqASCv8T_MjVdFt6ihxSU9UTdffyEYq9ekSslRn6C-RwgB5v9RkuazAd4RSXsLlkF_g.AkofRzGDTXCdCfVTOmdgOmG-j4IdbLExCJ3uyUtyfZE&dib_tag=se&keywords=laptop&qid=1721466765&sprefix=laptop%2Caps%2C672&sr=8-117
148,"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 16"" (40.6cm) WUXGA+ IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Cloud Grey/1.89Kg), 83BG000PIN  ","58,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNjI2MjAwOTcxNjAyMDE6MTcyMTQ2NjY3NTpzcF9zZWFyY2hfdGhlbWF0aWM6MzAwMDUwNDMxMDI4ODMyOjowOjo&url=%2FLenovo-IdeaPad-12450H-Backlit-83BG000PIN%2Fdp%2FB0CFF42RJ6%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%253Aamzn1.sym.fc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26crid%3D26NOS6C3R7BBS%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.vCavM82_9jsdLLdWt1BXB0YK97qnTxmgEOswW9gIVYnzMwD61JNtNC6wVh50f1ONdin71ioRabez4SkoaCEFgg.QUFHKRoV9RxaGI42-Zjuuo5ARyctGMRtS5XKuD8H5Yk%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CFF42RJ6%26pd_rd_r%3D383b258d-7931-4185-9556-441a55dff771%26pd_rd_w%3DjWPqG%26pd_rd_wg%3Dm8MuQ%26pf_rd_p%3Dfc684e65-c18a-4031-9f8d-e6a2af0c8bfb%26pf_rd_r%3D3YS8Y9NTB7HSXDZ6GH6Z%26qid%3D1721466675%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D1-17-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
149,"HP Laptop 15s, AMD Ryzen 7 5700U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, AMD Radeon graphics, Backlit KB, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), ey2001AU  ","46,025",https://amazon.in//HP-15-6-inch-Graphics-Speakers-ey2001AU/dp/B0C9DDN2JB/ref=sr_1_48?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.J-G8x5mg1YGGqwoPLpuOvmCneoHjDyWpDArOEuwTnjvhL4YU-ENiTn7fSs3FW4XQrGS366gPyAogjk8rUX9M0EMaFSqFiM_bdHiPEgFAOhvGWHg-_dAYQ31Q7gTT4aqsZ5KP4siU5rPr9Cjz61HdjwYgSf0ersi2DBVbSC_zHVeRb49OO4XaPEfIYsWJTiXFelVNNfseDn3j6ys3kpHCkmCjAozyXQ94Sube0Wza1zA.m0ONzfmwlvnFR6d0x53VIOFvfn47xCrqdwNddruljs8&dib_tag=se&keywords=laptop&qid=1721466695&sprefix=laptop%2Caps%2C672&sr=8-48
150,"ASUS Vivobook Go 14 (2023), 14"" (35.56 cm) FHD (1920 x 1080) 16:9, Intel Celeron N4500, Thin and Light Laptop (8GB RAM/256GB SSD/Integrated Graphics/Windows 11 Home/Black/1.3 Kg), E410KA-EK013W  ","23,150",https://amazon.in//ASUS-Vivobook-35-56-1920-1080/dp/B0CZXM6V2X/ref=sr_1_61?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.4XiDgclxlJaISSIF003l-nvIL9DdURwGBvT7CWuWl9HP3aPs3-6f9OCNtg92ortN11N7-oHNvxaYzTdblICtxoIzwYySFQxaWxchG3KLEYKbkUtLmSa0nTwAW4TJYMv_Uat0TILagmi5-0shxns63mvpxVTZEVMVT-p-8cmJE964z8I_UAY6zzDUn_GOEGyPpMkV-RGs_WPHynaD-oP_K5fE5kO1WLeQhL6WhsR0PVM.Yaj__rkUmVwmwhvPLvc8c11N144ZklT91SpElBNn3hA&dib_tag=se&keywords=laptop&qid=1721466708&sprefix=laptop%2Caps%2C672&sr=8-61
151,"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon graphics, Thin & light, Dual speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2144AU  ","36,490",https://amazon.in//HP-15-6-inch-graphics-speakers-eq2144AU/dp/B09RZRF1PJ/ref=sr_1_84?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.10wfjLgQzHkS87UtL-8Q11FNjuzBjjJR8Q5cz5R85-B5booU-muzwW_NQwnnvHWWBjy-SM-5FKb39ImnGf9Z1QFk7jEpluzTUiaHQOJwAsRpWrIXOT8NIbgufm9SO1svq51V5u0sRe_U5oXgV-H5FZPw5SiV4uY4gwVtCka6h6at6g52qecWQLa_gcHl2Ux6gDA-geUPZZbQjITWmHA1xFBiwjO9sM789XkgQK0cxT4.BT7RgFCT1sxUlB23PL0z4Z7wkdp8mGbnXFioJsu5GnY&dib_tag=se&keywords=laptop&qid=1721466742&sprefix=laptop%2Caps%2C672&sr=8-84
152,"HP Laptop 15, 13th Gen Intel Core i5-1334U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, Backlit KB, MSO, Dual speakers (Win 11, Silver, 1.59 kg), fd0221TU  ","55,650",https://amazon.in//HP-i5-1334U-15-6-inch-graphics-speakers/dp/B0CTKHG3F6/ref=sr_1_22?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.WGngg0Q9S29qZGdQMxbpoCC9HSx0PhvXj5y40QyK7difK3q0BdDfBG-TBNh0Xya1_w9bWbbMCZIFVRqNiRqaCa9-6_x-HUnEkWjMGNJ6pU4mtXt9G5qNyeVZmjATKtjOVBSAvQ10t-iXJfglMqRqvpBWq1DBYX4mjeczgpL5ky-HZSpD6s_gYRWfsYEcrBC1jaCDrO12M64K349cj9OS6D_P4tpT1zZ-ADxP2NHfdYI.r6NCDKHkUe3yL0Xfn80i2ADMobpY0p7Vk-N6ebBPQtM&dib_tag=se&keywords=laptop&qid=1721466675&sprefix=laptop%2Caps%2C672&sr=8-22
153,"Lenovo IdeaPad 1 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/HD Camera/1 Year ADP Free/Grey/1.6Kg), 82R400BGIN  ","34,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MTkxMzUzNzQ2MDYzMjAxOjE3MjE0NjY2NTg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEyMDU4NDkzMzQzMjo6NDo6&url=%2FLenovo-IdeaPad-39-62cm-Windows-82R400BGIN%2Fdp%2FB09MM58Y7Q%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26crid%3D26NOS6C3R7BBS%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.Uu6pkOyTr7k_1kjh_1DLkOXcSOCO1mZVEo49nskJbgCFmUl8kpveMq0yP752ZZdKlL7_tD3Pk1qr_YoTG2dADA.eJYS6MewjLJXulXb90kpW-0jSeN9wl-Ktk4d6dM2mDA%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB09MM58Y7Q%26pd_rd_r%3D0e5565e9-a538-465c-833c-b69ac17e37bd%26pd_rd_w%3DX6AmP%26pd_rd_wg%3DgE2ao%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3DW1J7JXJV58R6026969MT%26qid%3D1721466658%26sbo%3D9ZOMT9Jm0JH%252Ft%252BWi68iDSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C672%26sr%3D1-5-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
154,"(Refurbished) Lenovo ThinkPad 8th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel Graphics)  ","16,860",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR49QPM9/ref=sr_1_53?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.4XiDgclxlJaISSIF003l-nvIL9DdURwGBvT7CWuWl9HP3aPs3-6f9OCNtg92ortN11N7-oHNvxaYzTdblICtxoIzwYySFQxaWxchG3KLEYKbkUtLmSa0nTwAW4TJYMv_Uat0TILagmi5-0shxns63mvpxVTZEVMVT-p-8cmJE964z8I_UAY6zzDUn_GOEGyPpMkV-RGs_WPHynaD-oP_K5fE5kO1WLeQhL6WhsR0PVM.Yaj__rkUmVwmwhvPLvc8c11N144ZklT91SpElBNn3hA&dib_tag=se&keywords=laptop&qid=1721466708&sprefix=laptop%2Caps%2C672&sr=8-53
155,"Lenovo IdeaPad 1 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/HD Camera/1 Year ADP Free/Grey/1.6Kg), 82R400BGIN  ","34,490",https://amazon.in//Lenovo-IdeaPad-39-62cm-Windows-82R400BGIN/dp/B09MM58Y7Q/ref=sr_1_37?crid=26NOS6C3R7BBS&dib=eyJ2IjoiMSJ9.J-G8x5mg1YGGqwoPLpuOvmCneoHjDyWpDArOEuwTnjvhL4YU-ENiTn7fSs3FW4XQrGS366gPyAogjk8rUX9M0EMaFSqFiM_bdHiPEgFAOhvGWHg-_dAYQ31Q7gTT4aqsZ5KP4siU5rPr9Cjz61HdjwYgSf0ersi2DBVbSC_zHVeRb49OO4XaPEfIYsWJTiXFelVNNfseDn3j6ys3kpHCkmCjAozyXQ94Sube0Wza1zA.m0ONzfmwlvnFR6d0x53VIOFvfn47xCrqdwNddruljs8&dib_tag=se&keywords=laptop&qid=1721466695&sprefix=laptop%2Caps%2C672&sr=8-37
